                                                                                                                                                                                                                                         
{'loss': '3.594', 'grad_norm': '35.21', 'learning_rate': '1.895e-05', 'epoch': '2.746'}
{'loss': '3.361', 'grad_norm': '48.39', 'learning_rate': '1.817e-05', 'epoch': '2.756'}
{'loss': '3.208', 'grad_norm': '13.97', 'learning_rate': '1.74e-05', 'epoch': '2.766'}
{'loss': '3.637', 'grad_norm': '30.81', 'learning_rate': '1.663e-05', 'epoch': '2.777'}
{'loss': '3.302', 'grad_norm': '15.43', 'learning_rate': '1.585e-05', 'epoch': '2.787'}
{'loss': '2.467', 'grad_norm': '17.87', 'learning_rate': '1.508e-05', 'epoch': '2.798'}
{'loss': '2.101', 'grad_norm': '25.77', 'learning_rate': '1.431e-05', 'epoch': '2.808'}
{'loss': '1.284', 'grad_norm': '9.628', 'learning_rate': '1.353e-05', 'epoch': '2.819'}
{'loss': '2.378', 'grad_norm': '12.45', 'learning_rate': '1.276e-05', 'epoch': '2.829'}
{'loss': '2.159', 'grad_norm': '59.15', 'learning_rate': '1.199e-05', 'epoch': '2.84'}
{'loss': '3.727', 'grad_norm': '60.42', 'learning_rate': '1.121e-05', 'epoch': '2.85'}
{'loss': '3.696', 'grad_norm': '46.35', 'learning_rate': '1.044e-05', 'epoch': '2.86'}
{'loss': '2.9', 'grad_norm': '46.09', 'learning_rate': '9.667e-06', 'epoch': '2.871'}
{'loss': '2.807', 'grad_norm': '24.07', 'learning_rate': '8.894e-06', 'epoch': '2.881'}
{'loss': '2.547', 'grad_norm': '33.34', 'learning_rate': '8.121e-06', 'epoch': '2.892'}
{'loss': '3.803', 'grad_norm': '23.24', 'learning_rate': '7.347e-06', 'epoch': '2.902'}
{'loss': '3.358', 'grad_norm': '12.04', 'learning_rate': '6.574e-06', 'epoch': '2.913'}
{'loss': '3.29', 'grad_norm': '42.26', 'learning_rate': '5.8e-06', 'epoch': '2.923'}
{'loss': '3.416', 'grad_norm': '52.95', 'learning_rate': '5.027e-06', 'epoch': '2.934'}
{'loss': '2.52', 'grad_norm': '22.45', 'learning_rate': '4.254e-06', 'epoch': '2.944'}
{'loss': '1.887', 'grad_norm': '36.78', 'learning_rate': '3.48e-06', 'epoch': '2.954'}
{'loss': '3.062', 'grad_norm': '22.28', 'learning_rate': '2.707e-06', 'epoch': '2.965'}
{'loss': '3.436', 'grad_norm': '22.98', 'learning_rate': '1.933e-06', 'epoch': '2.975'}
{'loss': '3.829', 'grad_norm': '101', 'learning_rate': '1.16e-06', 'epoch': '2.986'}
{'loss': '4.046', 'grad_norm': '77.71', 'learning_rate': '3.867e-07', 'epoch': '2.996'}
{'eval_loss': '0.3273', 'eval_accuracy': '0.8373', 'eval_precision': '0.3757', 'eval_recall': '0.7654', 'eval_f1': '0.504', 'eval_tn': 9859, 'eval_fp': 1795, 'eval_fn': 331, 'eval_tp': 1080, 'eval_runtime': '633.6', 'eval_samples_per_second': '20.62', 'eval_steps_per_second': '5.157', 'epoch': '3'}
{'train_runtime': '6955', 'train_samples_per_second': '6.609', 'train_steps_per_second': '0.413', 'train_loss': '3.647', 'epoch': '3'}
